,country,happiness_score,economy_gdp,life_expectancy,year
58,Turkmenistan,5.82200002670288,1.1307767629623402,0.437726080417633,2017
59,Kazakhstan,5.8189997673034695,1.2845562696456898,0.6060415506362921,2017
60,North Cyprus,5.80999994277954,1.3469113111496,0.834647238254547,2017
61,Slovenia,5.75799989700317,1.3412059545516999,0.7908282279968258,2017
62,Peru,5.71500015258789,1.0352252721786501,0.6301661133766171,2017
63,Mauritius,5.62900018692017,1.1893955469131499,0.6380074620246889,2017
64,Cyprus,5.62099981307983,1.3559380769729599,0.84471470117569,2017
65,Estonia,5.61100006103516,1.3208793401718102,0.695168316364288,2017
66,Belarus,5.5689997673034695,1.15655755996704,0.6377142667770389,2017
67,Libya,5.525000095367429,1.1018030643463101,0.520169019699097,2017
68,Turkey,5.5,1.1982743740081798,0.6376056075096129,2017
69,Paraguay,5.493000030517581,0.932537317276001,0.579250693321228,2017
70,"Hong Kong S.A.R., China",5.47200012207031,1.55167484283447,0.943062424659729,2017
71,Philippines,5.42999982833862,0.85769921541214,0.46800905466079706,2017
72,Serbia,5.39499998092651,1.06931757926941,0.65078467130661,2017
73,Jordan,5.33599996566772,0.9910123944282528,0.6045900583267211,2017
74,Hungary,5.32399988174438,1.2860119342803997,0.6877634525299069,2017
75,Jamaica,5.31099987030029,0.925579309463501,0.6410223841667181,2017
76,Croatia,5.2930002212524405,1.22255623340607,0.701288521289825,2017
77,Kosovo,5.27899980545044,0.951484382152557,0.541452050209045,2017
78,China,5.2729997634887695,1.08116579055786,0.741415500640869,2017
79,Pakistan,5.26900005340576,0.7268835306167599,0.40204778313636796,2017
80,Indonesia,5.26200008392334,0.995538592338562,0.49234572052955605,2017
81,Venezuela,5.25,1.12843120098114,0.617144227027893,2017
82,Montenegro,5.23699998855591,1.12112903594971,0.6674646735191351,2017
83,Morocco,5.2350001335144,0.8781145811080929,0.59771066904068,2017
84,Azerbaijan,5.234000205993651,1.1536017656326298,0.5407757759094239,2017
85,Dominican Republic,5.230000019073491,1.07937383651733,0.574873745441437,2017
86,Greece,5.2270002365112305,1.28948748111725,0.8101989030838009,2017
87,Lebanon,5.22499990463257,1.07498753070831,0.7350810766220089,2017
88,Portugal,5.19500017166138,1.3151752948761002,0.795843541622162,2017
89,Bosnia and Herzegovina,5.18200016021729,0.982409417629242,0.705186307430267,2017
90,Honduras,5.1810002326965305,0.730573117733002,0.582569479942322,2017
91,Macedonia,5.175000190734861,1.06457793712616,0.644948184490204,2017
92,Somalia,5.151000022888179,0.0226431842893362,0.11398913711309401,2017
93,Vietnam,5.07399988174438,0.7885475754737851,0.6521689891815191,2017
94,Nigeria,5.07399988174438,0.783756256103516,0.0569157302379608,2017
95,Tajikistan,5.04099988937378,0.524713635444641,0.5292351245880129,2017
96,Bhutan,5.01100015640259,0.885416388511658,0.495879292488098,2017
97,Kyrgyzstan,5.0040001869201705,0.5962200760841371,0.553457796573639,2017
98,Nepal,4.961999893188481,0.479820191860199,0.504130780696869,2017
99,Mongolia,4.95499992370605,1.0272358655929599,0.557783484458923,2017
100,South Africa,4.8289999961853,1.05469870567322,0.18708007037639604,2017
101,Tunisia,4.80499982833862,1.00726580619812,0.613212049007416,2017
102,Palestinian Territories,4.77500009536743,0.716249227523804,0.565666973590851,2017
103,Egypt,4.7350001335144,0.989701807498932,0.520187258720398,2017
104,Bulgaria,4.71400022506714,1.1614590883255,0.708217680454254,2017
105,Sierra Leone,4.70900011062622,0.36842092871666,0.005564753897488121,2017
106,Cameroon,4.69500017166138,0.564305365085602,0.132892116904259,2017
107,Iran,4.69199991226196,1.15687310695648,0.639333188533783,2017
108,Albania,4.64400005340576,0.996192753314972,0.731159746646881,2017
109,Bangladesh,4.60799980163574,0.586682975292206,0.533241033554077,2017
110,Namibia,4.57399988174438,0.964434325695038,0.33861181139946,2017
111,Kenya,4.55299997329712,0.560479462146759,0.30998834967613204,2017
112,Mozambique,4.550000190734861,0.23430564999580397,0.10665443539619399,2017
113,Myanmar,4.54500007629395,0.36711055040359497,0.397522568702698,2017
114,Senegal,4.53499984741211,0.479309022426605,0.409362852573395,2017
115,Zambia,4.513999938964839,0.6364067792892459,0.25783589482307395,2017
116,Iraq,4.49700021743774,1.1027104854583702,0.501180469989777,2017
117,Gabon,4.46500015258789,1.1982102394104,0.35657858848571794,2017
118,Ethiopia,4.46000003814697,0.339233845472336,0.35340970754623396,2017
119,Sri Lanka,4.44000005722046,1.00985014438629,0.625130832195282,2017
120,Armenia,4.37599992752075,0.900596737861633,0.637524425983429,2017
121,India,4.31500005722046,0.7922212481498722,0.455427616834641,2017
122,Mauritania,4.29199981689453,0.6484572887420649,0.285349279642105,2017
123,Congo (Brazzaville),4.29099988937378,0.8089642524719242,0.28995743393898,2017
124,Georgia,4.28599977493286,0.950612664222717,0.649546980857849,2017
125,Congo (Kinshasa),4.2800002098083505,0.0921023488044739,0.191407024860382,2017
126,Mali,4.19000005722046,0.476180493831635,0.16936567425727803,2017
127,Ivory Coast,4.17999982833862,0.6030489206314089,0.0486421696841717,2017
128,Cambodia,4.1680002212524405,0.6017650961875921,0.429783403873444,2017
129,Sudan,4.138999938964839,0.6595166921615601,0.290920823812485,2017
130,Ghana,4.11999988555908,0.667224824428558,0.29563772678375205,2017
131,Ukraine,4.09600019454956,0.89465194940567,0.575903952121735,2017
132,Uganda,4.08099985122681,0.381430715322495,0.21763260662555703,2017
133,Burkina Faso,4.03200006484985,0.35022771358490007,0.21584425866603896,2017
134,Niger,4.02799987792969,0.16192533075809498,0.26850500702858,2017
135,Malawi,3.97000002861023,0.233442038297653,0.315089583396912,2017
136,Chad,3.9360001087188703,0.43801298737525896,0.0411347150802612,2017
137,Zimbabwe,3.875,0.37584653496742204,0.19676375389099102,2017
138,Lesotho,3.80800008773804,0.521021246910095,0.0,2017
139,Angola,3.79500007629395,0.8584281802177429,0.0498686656355858,2017
140,Afghanistan,3.7939999103546103,0.401477217674255,0.18074677884578697,2017
141,Botswana,3.7660000324249303,1.12209415435791,0.34175550937652605,2017
142,Benin,3.65700006484985,0.43108540773391707,0.20993021130561804,2017
143,Madagascar,3.64400005340576,0.305808693170547,0.375223308801651,2017
144,Haiti,3.6029999256133998,0.368610262870789,0.277321130037308,2017
145,Yemen,3.59299993515015,0.5916834473609921,0.310080915689468,2017
146,South Sudan,3.5910000801086404,0.39724862575531,0.163486003875732,2017
147,Liberia,3.5329999923706095,0.11904179304838199,0.229918196797371,2017
148,Guinea,3.50699996948242,0.24454993009567302,0.194129139184952,2017
149,Togo,3.4949998855590803,0.30544471740722695,0.247105568647385,2017
150,Rwanda,3.47099995613098,0.368745893239975,0.326424807310104,2017
151,Syria,3.46199989318848,0.777153134346008,0.5005333423614501,2017
152,Tanzania,3.34899997711182,0.511135876178741,0.364509284496307,2017
153,Burundi,2.90499997138977,0.09162256866693501,0.151610791683197,2017
154,Central African Republic,2.69300007820129,0.0,0.0187726859003305,2017
